mapName,roundNum,ctScore,tScore,ctTeam,tTeam,ctFreezeTimeEndEqVal,ctRoundStartEqVal,ctBuyType,tFreezeTimeEndEqVal,tRoundStartEqVal,tBuyType,winnerSide
de_ancient,4,3,0,Iron Branch,ESCA GAMING,29200,14550,Full Buy,25100,1000,Full Buy,1
de_ancient,2,1,0,HEROIC,9INE,22000,4250,Full Buy,1000,1000,Full Eco,1
de_ancient,29,13,15,AGO esports,KS,30000,21450,Full Buy,20200,1000,Full Buy,1
de_overpass,3,2,0,DNMK,XvG Miracle,25350,20050,Full Buy,24100,1000,Full Buy,1
de_mirage,15,7,7,Websterz,EX-HNRS,22200,1000,Full Buy,27950,15750,Full Buy,1
de_anubis,1,0,0,Looking4Org,Coalesce,4250,1000,Full Eco,4850,1000,Full Eco,1
de_overpass,8,4,3,CASE ESPORTS,ex-Corinthians,30050,18700,Full Buy,1000,1000,Full Eco,1
de_nuke,21,7,12,Strife,Party Astronauts,26600,21800,Full Buy,21200,1000,Full Buy,0
de_inferno,6,1,4,G2 Esports,The MongolZ,28900,12150,Full Buy,26750,1000,Full Buy,1
de_mirage,15,8,6,Spirit,500Esports,27800,11650,Full Buy,19450,1000,Semi Buy,0
de_inferno,2,1,0,Team Vitality,HEROIC,20250,1100,Full Buy,9400,1000,Semi Eco,1
de_ancient,25,13,8,timbermen,BHOP Esports,30600,21200,Full Buy,22700,1000,Full Buy,1
de_mirage,22,11,10,Party Astronauts,Nouns Esports,29600,11650,Full Buy,25000,1000,Full Buy,0
de_overpass,9,5,3,EX-HNRS,CPH Flames,30650,6000,Full Buy,21900,10100,Full Buy,1
de_inferno,4,0,3,Party Astronauts,Wildcard,28150,2550,Full Buy,24250,5000,Full Buy,1
de_inferno,11,4,6,Sampi-Tipsport,VISU Gaming,29650,14700,Full Buy,23500,1000,Full Buy,1
de_vertigo,17,4,12,Into the Breach,paiN,11050,1000,Semi Buy,18800,2050,Semi Buy,1
de_mirage,31,15,15,EX-HNRS,Websterz,30400,1000,Full Buy,27050,1000,Full Buy,1
de_mirage,21,12,8,Endpoint CeX,KS,31950,23950,Full Buy,20500,1000,Full Buy,1
de_ancient,10,5,4,HOTU,Nightmare eSports,30750,20550,Full Buy,23150,3450,Full Buy,1
de_vertigo,15,9,5,APEKS,HAVU,34700,25450,Full Buy,23900,1000,Full Buy,1
de_inferno,18,7,10,Fluxo,00NATION,7200,5500,Semi Eco,22700,14000,Full Buy,0
de_mirage,25,15,9,Shimmer,Red Ded Redemption,31450,7950,Full Buy,25050,1000,Full Buy,0
de_anubis,24,11,12,Vitality,9INE,32250,25250,Full Buy,22700,1000,Full Buy,0
de_inferno,6,4,1,PGE Turów,Illuminar Gaming,30450,20250,Full Buy,8650,5200,Semi Eco,0
de_mirage,1,0,0,DNMK,VYBN,4150,1000,Full Eco,4250,1000,Full Eco,0
de_overpass,31,15,15,Nouns Esports,Party Astronauts,31750,1000,Full Buy,27750,1000,Full Buy,0
de_ancient,21,4,15,Nightmare eSports,HOTU,22800,1000,Full Buy,27550,10850,Full Buy,0
de_nuke,7,5,1,BIG,paiN,29850,21750,Full Buy,23800,1000,Full Buy,1
de_ancient,23,13,9,BESTIA,w7m Academy,27750,1000,Full Buy,25900,17300,Full Buy,0
de_nuke,9,5,3,Wildcard,Party Astronauts,31450,21450,Full Buy,3450,1000,Full Eco,1
de_inferno,5,2,2,godsent,Scavengers,11000,9300,Semi Buy,25600,17100,Full Buy,0
de_vertigo,3,0,11,Akmuo,SD Invicta,26450,1000,Full Buy,27750,24850,Full Buy,0
de_vertigo,29,14,14,ex-Corinthians,MIBR Academy,30950,19450,Full Buy,26650,1000,Full Buy,0
de_vertigo,11,10,0, PROSPECTS,Young Ninjas,31650,21550,Full Buy,21500,1000,Full Buy,1
de_vertigo,11,1,9,BHOP Esports,timbermen,28950,1000,Full Buy,28350,25350,Full Buy,1
de_inferno,15,0,14,DNMK,Nixuh,18900,1000,Semi Buy,28250,11450,Full Buy,1
de_vertigo,12,4,7,Ignis Serpens,Nexus,5950,1000,Semi Eco,27650,15850,Full Buy,0
de_mirage,9,3,5,W7M Academy,Furious,25050,7700,Full Buy,27150,1000,Full Buy,1
de_inferno,2,1,0,Aurora,Looking4Org,21900,2700,Full Buy,3000,1000,Full Eco,1
de_nuke,23,9,13,TropiCaos,W7M Academy,8800,1000,Semi Eco,25100,9200,Full Buy,0
de_ancient,9,2,6,WITHOUTWARNING,MIBR,4150,1000,Full Eco,27650,11450,Full Buy,1
de_overpass,14,10,3,Vitality,BIG,28950,8050,Full Buy,26000,1000,Full Buy,0
de_ancient,37,18,18,ESCA GAMING,ENCE ACADEMY,30100,1000,Full Buy,27350,1000,Full Buy,0
de_anubis,3,2,0,Looking4Org,Coalesce,27050,21400,Full Buy,22800,1000,Full Buy,0
de_overpass,11,6,4,CASE ESPORTS,ex-Corinthians,29700,20100,Full Buy,4500,1000,Full Eco,1
de_ancient,18,14,3,MIBR Academy,ex-Corinthians,22500,15350,Full Buy,22900,1000,Full Buy,0
de_mirage,7,4,2,timbermen,FLUFFY AIMERS,4250,1000,Full Eco,27050,7450,Full Buy,0
de_ancient,17,8,8,Nixuh,DNMK,10500,2350,Semi Buy,20400,1000,Full Buy,1
de_ancient,5,2,2,BHOP Esports,timbermen,24900,1000,Full Buy,23900,9300,Full Buy,0
de_inferno,2,0,1,Furious,W7M Academy,6750,1000,Semi Eco,20250,1950,Full Buy,0
de_anubis,17,8,8,Into The Win,Sangal Esports,10850,1000,Semi Buy,19750,1650,Semi Buy,1
de_vertigo,25,15,9,B8,KS,29800,15450,Full Buy,13750,1000,Semi Buy,1
de_vertigo,6,1,4,Corinthians CDS,B4 Demons,7750,1000,Semi Eco,27700,14500,Full Buy,0
de_nuke,6,1,4,WITHOUTWARNING,Take Flyte,1900,1000,Full Eco,27750,14650,Full Buy,0
de_ancient,6,4,1,ESCA GAMING,ENCE ACADEMY,31750,11100,Full Buy,13700,1000,Semi Buy,1
de_mirage,30,15,14,BIG,NAVI,29850,22700,Full Buy,26650,1000,Full Buy,0
de_nuke,7,3,3,Websterz,EX-HNRS,30350,15900,Full Buy,11000,1000,Semi Buy,0
de_mirage,6,0,5,ZOMBLERS,ATK,6950,1000,Semi Eco,27250,16050,Full Buy,1
de_vertigo,7,4,2,Bravado Gaming,Nixuh,26950,4200,Full Buy,25500,12400,Full Buy,1
de_mirage,15,9,5,Zero Tenacity,Sampi,31250,13250,Full Buy,13150,1000,Semi Buy,0
de_ancient,10,3,6,MYD,GTZ ESPORTS,30350,6000,Full Buy,27550,11850,Full Buy,0
de_inferno,12,5,6,Sampi-Tipsport,VISU Gaming,31650,21200,Full Buy,6250,1000,Semi Eco,1
de_inferno,3,0,2,NoVum,joker,2400,1000,Full Eco,18100,7500,Semi Buy,0
de_ancient,29,13,15,AGO esports,Team ESCA Gaming,30500,15300,Full Buy,5300,1000,Semi Eco,1
de_ancient,15,9,5,Spirit,Aurora_,32550,24300,Full Buy,22300,1000,Full Buy,1
de_mirage,18,9,8,9 Pandas Esport,B8,24700,18100,Full Buy,23200,1000,Full Buy,0
de_inferno,14,9,4,FLUFFY AIMERS,Party Astronauts,27450,10800,Full Buy,28450,10600,Full Buy,0
de_anubis,6,3,2,00NATION,paiN,2800,1000,Full Eco,27550,24750,Full Buy,0
de_inferno,8,2,5,Bravado Gaming,Nixuh,25950,11650,Full Buy,6000,1000,Semi Eco,1
de_anubis,12,5,6,ATK,Wildcard,23900,8250,Full Buy,27650,11150,Full Buy,0
de_inferno,2,0,1,1WIN,Joker,1000,1000,Full Eco,19250,3800,Semi Buy,0
de_overpass,13,11,1,Nouns Esports,Party Astronauts,31150,16350,Full Buy,24350,1000,Full Buy,1
de_nuke,26,12,13,paiN,BIG,2050,1000,Full Eco,25500,7550,Full Buy,0
de_inferno,29,15,12,Wildcard,ATK,31850,23450,Full Buy,22100,1000,Full Buy,0
de_nuke,12,8,3,Team Singularity,PACT,31750,21550,Full Buy,23350,7450,Full Buy,1
de_overpass,2,1,0,B4 Demons,Corinthians CDS,21000,2050,Full Buy,14700,1000,Semi Buy,0
de_ancient,19,11,7,EX-HNRS,Iron Branch,29800,25800,Full Buy,25750,1000,Full Buy,1
de_inferno,13,6,6,EX-HNRS,Websterz,26850,10300,Full Buy,1800,800,Full Eco,1
de_inferno,12,5,6,eMasters,Ocelot Sports,27500,4000,Full Buy,25200,13200,Full Buy,1
de_nuke,12,7,4,W7M Academy,Furious,32450,1000,Full Buy,27550,15550,Full Buy,0
de_inferno,18,4,13,The MongolZ,HEROIC,7900,1000,Semi Eco,24650,12150,Full Buy,0
de_vertigo,11,7,3,YNG SHARKS,Team Solid,23000,4750,Full Buy,7400,1000,Semi Eco,1
de_overpass,2,0,1,BHOP Esports,Nouns Esports,7100,1000,Semi Eco,19300,2400,Semi Buy,0
de_anubis,18,11,6,yologang420,Cryptova,27500,17600,Full Buy,22100,1000,Full Buy,0
de_vertigo,6,1,4,Paqueta Gaming,Team Solid,8850,6400,Semi Eco,25500,12300,Full Buy,0
de_anubis,15,6,9,w7m Academy,MIBR,4300,1000,Full Eco,4250,1000,Full Eco,1
de_ancient,3,2,0,Copenhagen Flames,Ignis Serpens,22650,5500,Full Buy,3400,1000,Full Eco,1
de_ancient,19,12,6,GTZ ESPORTS,MYD,30850,10600,Full Buy,17400,1000,Semi Buy,0
de_vertigo,20,5,11,Party Astronauts,Strife,21300,2050,Full Buy,15500,1000,Semi Buy,1
de_mirage,17,8,8,9 Pandas Esport,B8,20000,2700,Full Buy,1000,1000,Full Eco,1
de_inferno,13,8,4,EX-FOURTEEN,FTW,24400,1000,Full Buy,25500,4900,Full Buy,1
de_inferno,15,8,6,paiN Gaming,FLUFFY AIMERS,30750,24850,Full Buy,13750,1000,Semi Buy,1
de_inferno,20,8,11,Party Astronauts,Take Flyte,30100,23600,Full Buy,23950,1000,Full Buy,1
de_mirage,19,6,12,Take Flyte,Party Astronauts,24250,20750,Full Buy,25800,1000,Full Buy,0
de_inferno,10,5,4,paiN Gaming,FLUFFY AIMERS,30100,8150,Full Buy,25400,12500,Full Buy,0
de_inferno,27,12,14,HEROIC,Team Vitality,2100,1000,Full Eco,25000,9300,Full Buy,0
de_ancient,19,10,8,Party Astronauts,Snakes Den,30750,13700,Full Buy,6300,1000,Semi Eco,1
de_inferno,27,12,14,Nixuh,Bravado Gaming,6200,1000,Semi Eco,25400,4700,Full Buy,1
de_overpass,25,13,11,HEROIC,The MongolZ,30050,1000,Full Buy,19700,1000,Semi Buy,0
de_vertigo,7,5,1,YNG SHARKS,Team Solid,29200,14300,Full Buy,26450,5000,Full Buy,0
de_mirage,24,15,8,SELECAO,Team Solid,31450,24300,Full Buy,19100,5100,Semi Buy,0
de_mirage,2,1,0,Into the Breach,paiN,20900,3800,Full Buy,1050,1000,Full Eco,1
de_inferno,20,7,12,Snakes Den,Party Astronauts,30500,21900,Full Buy,25050,7750,Full Buy,1
de_ancient,9,6,2,EX-HNRS,Viperio,29750,19700,Full Buy,8050,1000,Semi Eco,1
de_mirage,5,3,1,NAVI,Ninjas in Pyjamas,6350,1000,Semi Eco,24500,3800,Full Buy,0
de_inferno,19,11,7,Joker,Take Flyte,26800,1000,Full Buy,25650,4000,Full Buy,1
de_mirage,8,7,0,Party Astronauts,Take Flyte,32850,29750,Full Buy,26650,1000,Full Buy,1
de_vertigo,4,2,1,APEKS,HAVU,16300,1000,Semi Buy,26650,11350,Full Buy,0
de_mirage,2,1,0,timbermen,FLUFFY AIMERS,20050,2700,Full Buy,1600,1000,Full Eco,1
de_ancient,18,8,9,Team 7AM NA,timbermen,23100,1000,Full Buy,19650,17050,Semi Buy,0
de_nuke,1,0,0,BHOP Esports,paiN Gaming,4000,1000,Full Eco,4700,1000,Full Eco,0
de_vertigo,27,10,13,Party Astronauts,Strife,29500,17250,Full Buy,3850,1000,Full Eco,1
de_ancient,21,13,7,PROSPECTS,9 Pandas,30250,21150,Full Buy,1400,1000,Full Eco,1
de_nuke,31,15,15,Nouns Esports,Party Astronauts,31800,1000,Full Buy,27750,1000,Full Buy,0
de_overpass,19,13,5,AGO esports,PGE Turów,28850,14000,Full Buy,25300,1000,Full Buy,1
de_mirage,18,9,8,9 Pandas Esport,Entropiq,7750,1000,Semi Eco,24100,9050,Full Buy,0
de_inferno,12,4,7,Astralis W,NIP,25800,7100,Full Buy,27550,15650,Full Buy,0
de_mirage,7,5,1,Paqueta Gaming,W7M Academy,33000,17650,Full Buy,26750,1000,Full Buy,1
de_overpass,10,4,5,LDLC,ex-Copenhagen Flames,31150,11200,Full Buy,25800,1000,Full Buy,1
de_nuke,10,6,3,Party Astronauts,Nouns Esports,31050,21250,Full Buy,24850,1000,Full Buy,1
de_ancient,5,4,0,Ninjas in Pyjamas,NAVI,30750,19850,Full Buy,20900,1000,Full Buy,1
de_inferno,16,12,3,Wildcard,Take Flyte,4400,1000,Full Eco,4250,1000,Full Eco,1
de_inferno,24,15,6,Arcadia Esport,YNT,30500,16400,Full Buy,14250,1000,Semi Buy,0
de_anubis,17,7,9,iNation,9 Pandas Esport,7400,1700,Semi Eco,20000,3250,Full Buy,0
de_mirage,19,14,4,ENCE ACADEMY,ESCA GAMING,26750,22650,Full Buy,24150,1000,Full Buy,1
de_ancient,14,10,3,EX-HNRS,Viperio,30800,20800,Full Buy,10500,1000,Semi Buy,1
de_vertigo,23,15,7,NOWEEDNOWIN,Hype E-sports,25100,8200,Full Buy,21600,1000,Full Buy,0
de_nuke,1,0,0,Team Singularity,PACT,4250,1000,Full Eco,4400,1000,Full Eco,1
de_mirage,21,7,13,MIBR,BD BETANO,4450,1000,Full Eco,27550,19750,Full Buy,0
de_vertigo,5,0,4,Bravado Gaming,VYBN,23850,6750,Full Buy,27150,1000,Full Buy,1
de_vertigo,8,0,7,W7M Academy,Paqueta Gaming,28400,12550,Full Buy,27650,8700,Full Buy,1
de_vertigo,23,13,9,GTZ ESPORTS,MYD,22150,4550,Full Buy,27450,1000,Full Buy,1
de_anubis,14,6,7,Cloud9,paiN,23650,1000,Full Buy,27150,15250,Full Buy,0
de_overpass,17,9,7,HEROIC,NAVI,20600,1650,Full Buy,1700,1000,Full Eco,1
de_nuke,6,3,2,BIG,Vitality,28950,18550,Full Buy,22950,1000,Full Buy,0
de_mirage,18,12,5,BIG,paiN,20950,18250,Full Buy,22800,1000,Full Buy,1
de_overpass,8,6,1,EX-HNRS,Iron Branch,2300,1000,Full Eco,25950,10450,Full Buy,0
de_anubis,6,2,3,Sangal Esports,Into The Win,24600,1000,Full Buy,27450,18950,Full Buy,1
de_vertigo,2,1,0,PGE Turów,AGO esports,21750,4400,Full Buy,8350,1000,Semi Eco,0
de_nuke,20,13,6,Vitality,BIG,13150,1000,Semi Buy,24000,8900,Full Buy,0
de_nuke,22,15,6,BD BETANO,MIBR,24900,7950,Full Buy,27750,15250,Full Buy,0
de_anubis,9,5,3,Into the Breach,paiN,31550,28050,Full Buy,26650,1000,Full Buy,0
de_nuke,2,0,1,Team Mystique,ATK,1300,1000,Full Eco,19900,1000,Semi Buy,0
de_overpass,10,4,5,Nixuh,Bravado Gaming,31550,21150,Full Buy,5400,1000,Semi Eco,1
de_inferno,17,11,5,DomiNation,fightclub,20100,1000,Full Buy,16200,1650,Semi Buy,1
de_overpass,14,5,8,The MongolZ,HEROIC,28300,8700,Full Buy,28250,14950,Full Buy,1
de_mirage,19,12,6,The MongolZ,Imperial Sportsbet,28450,23150,Full Buy,24900,1000,Full Buy,0
de_mirage,1,0,0,Websterz,EX-HNRS,4250,1000,Full Eco,4500,1000,Full Eco,1
de_overpass,38,16,18,Shimmer,Red Ded Redemption,31150,16150,Full Buy,27350,1000,Full Buy,1
de_anubis,3,2,0,MIBR,w7m Academy,23800,17250,Full Buy,3000,1000,Full Eco,1
de_inferno,12,7,4,Team Vitality,HEROIC,30500,12550,Full Buy,27250,1000,Full Buy,1
de_vertigo,11,2,8,Bravado Gaming,Nixuh,31850,17500,Full Buy,25800,7450,Full Buy,0
de_ancient,18,9,8,Party Astronauts,Snakes Den,22550,16050,Full Buy,22200,1000,Full Buy,1
de_nuke,2,0,1,VYBN,Bravado Gaming,9950,1000,Semi Eco,18450,1750,Semi Buy,1
de_anubis,3,0,2,Into the Breach,paiN,2200,1000,Full Eco,21100,17100,Full Buy,0
de_inferno,10,4,5,Paqueta Gaming,W7M Academy,28700,11550,Full Buy,25200,1000,Full Buy,1
de_inferno,15,4,10,Looking4Org,FORZE,28800,14050,Full Buy,15700,4700,Semi Buy,1
de_overpass,10,8,1,Wildcard,Limitless,32150,26500,Full Buy,24400,1000,Full Buy,1
de_ancient,5,2,2,NIP,Astralis W,28650,12450,Full Buy,2150,1000,Full Eco,1
de_overpass,4,3,0,VISU Gaming,ALTERNATE aTTaX,28050,19850,Full Buy,25550,1000,Full Buy,0
de_vertigo,5,3,1,Team ESCA Gaming,AGO esports,26450,8800,Full Buy,12250,1000,Semi Buy,0
de_overpass,25,11,13,ex-Copenhagen Flames,LDLC,22050,6750,Full Buy,27550,14650,Full Buy,1
de_ancient,11,9,1,Sangal,Looking4Org,30650,16650,Full Buy,12350,6750,Semi Buy,0
de_inferno,9,3,5,Limitless,Wildcard,29400,7200,Full Buy,24750,6750,Full Buy,0
de_ancient,9,2,6,9 Pandas,PROSPECTS,12950,6750,Semi Buy,25200,5100,Full Buy,0
de_mirage,21,8,12,ATK,Party Astronauts,25000,1000,Full Buy,28050,20050,Full Buy,1
de_overpass,14,3,10,B4 Demons,ex-Corinthians,29450,16650,Full Buy,27650,1000,Full Buy,0
de_mirage,8,3,4,00NATION,Fluxo,24000,1000,Full Buy,25750,22450,Full Buy,1
de_anubis,27,11,15,NIBBLE,VYBN,14100,1000,Semi Buy,26500,6750,Full Buy,1
de_nuke,12,3,8,WITHOUTWARNING,Take Flyte,28250,5300,Full Buy,20500,1000,Full Buy,1
de_inferno,10,0,9,1WIN,Joker,9500,1000,Semi Eco,25950,15650,Full Buy,0
de_anubis,29,13,15,paiN,Cloud9,31550,11500,Full Buy,25500,9100,Full Buy,0
de_inferno,7,5,1,Copenhagen Flames,Looking4Org,29550,19800,Full Buy,24900,1000,Full Buy,1
de_mirage,13,5,7,Astralis,Spirit,22100,1000,Full Buy,27350,7550,Full Buy,0
de_vertigo,28,14,13,BIG,HEROIC,30300,11250,Full Buy,12450,1000,Semi Buy,0
de_overpass,10,6,3,VISU Gaming,ALTERNATE aTTaX,31300,18000,Full Buy,21400,1000,Full Buy,0
de_inferno,23,10,12,W7M Academy,MIBR,6400,1000,Semi Eco,20100,1000,Full Buy,1
de_mirage,22,11,10,500Esports,Spirit,7100,1000,Semi Eco,21300,4700,Full Buy,0
de_ancient,8,3,4,Illuminar Gaming,PGE Turów,25150,12050,Full Buy,27250,22650,Full Buy,0
de_ancient,28,13,14,HAVU,APEKS,20200,1000,Full Buy,20450,7250,Full Buy,0
de_anubis,6,3,2,Looking4Org,Coalesce,30200,12400,Full Buy,18050,1000,Semi Buy,0
de_vertigo,3,0,2,Vitality,Astralis,7100,5600,Semi Eco,20850,16050,Full Buy,0
de_nuke,12,6,5,Wildcard,Take Flyte,27050,22750,Full Buy,26500,1000,Full Buy,1
de_nuke,9,4,4,9 Pandas Esport,Entropiq,9100,4950,Semi Eco,27350,15050,Full Buy,1
de_overpass,12,11,0,timbermen,Team 7AM NA,31350,14600,Full Buy,23600,1000,Full Buy,1
de_inferno,3,1,1,9 Pandas,Astralis Talent,7400,1000,Semi Eco,24550,11450,Full Buy,0
de_inferno,10,1,8,BocaJrsGaming,W7M Academy,28850,6950,Full Buy,27750,23850,Full Buy,1
de_nuke,1,0,0,Monte,Vitality,4700,1000,Full Eco,4000,1000,Full Eco,1
de_vertigo,17,12,4,Looking4Org,Apeks,21200,2050,Full Buy,14750,1000,Semi Buy,1
de_mirage,5,2,2,Spirit,500Esports,18000,11450,Semi Buy,25400,16800,Full Buy,0
de_inferno,11,7,3,Take Flyte,Party Astronauts,11750,11150,Semi Buy,27750,23350,Full Buy,1
de_overpass,14,5,8,The MongolZ,HEROIC,28300,8700,Full Buy,28250,14950,Full Buy,1
de_mirage,4,2,1,Party Astronauts,ATK,22650,1000,Full Buy,25300,17600,Full Buy,0
de_ancient,18,10,7,EX-HNRS,Iron Branch,27000,12550,Full Buy,6850,1000,Semi Eco,1
de_inferno,6,4,1,Copenhagen Flames,Looking4Org,27200,17950,Full Buy,2200,1000,Full Eco,1
de_anubis,16,10,5,9 Pandas,PROSPECTS,4400,1000,Full Eco,4000,1000,Full Eco,0
de_nuke,5,4,0,Looking4Org,Copenhagen Flames,30550,13900,Full Buy,8700,1000,Semi Eco,1
de_inferno,14,7,6,Sampi-Tipsport,VISU Gaming,31750,5400,Full Buy,23050,1000,Full Buy,1
de_ancient,1,0,0,KS,AGO esports,4400,1000,Full Eco,4900,1000,Full Eco,1
de_overpass,8,4,3,Team Solid,BESTIA,7300,7200,Semi Eco,25300,8600,Full Buy,0
de_ancient,21,15,4, PROSPECTS,Young Ninjas,26450,15100,Full Buy,12200,1000,Semi Buy,1
de_mirage,24,10,13,Nouns Esports,Party Astronauts,23300,1000,Full Buy,27950,19550,Full Buy,0
de_nuke,8,5,2,VISU Gaming,Sampi-Tipsport,15200,8450,Semi Buy,25850,20650,Full Buy,1
de_anubis,4,3,0,MIBR,w7m Academy,31850,14300,Full Buy,21750,800,Full Buy,1
de_nuke,5,3,1,Party Astronauts,Strife,23950,1000,Full Buy,26750,10950,Full Buy,0
de_ancient,9,4,4,YNG Sharks,SOLID,30450,11550,Full Buy,8750,1000,Semi Eco,1
de_vertigo,16,7,8,BIG,HEROIC,4750,1000,Full Eco,5000,1000,Semi Eco,1
de_mirage,20,13,6,BIG,Vitality,25700,6700,Full Buy,25000,1000,Full Buy,1
de_nuke,15,5,9,Fluxo,9z Team,27150,9150,Full Buy,25400,15450,Full Buy,1
de_vertigo,15,4,10,MYD,GTZ ESPORTS,27900,1000,Full Buy,27750,4700,Full Buy,0
de_ancient,21,14,6,MIBR Academy,ex-Corinthians,25600,5950,Full Buy,23800,16500,Full Buy,0
de_overpass,14,6,7,Limitless,Wildcard,28750,15800,Full Buy,18150,1000,Semi Buy,0
de_mirage,3,1,1,Zero Tenacity,Sampi,26350,16450,Full Buy,5750,1000,Semi Eco,1
de_ancient,14,7,6,KS,AGO esports,27100,12450,Full Buy,27850,1000,Full Buy,0
de_mirage,12,6,5,Party Astronauts,ATK,1200,1000,Full Eco,27250,18650,Full Buy,0
de_mirage,6,4,1,ATK,joker,20450,1000,Full Buy,24300,15100,Full Buy,1
de_overpass,25,9,15,DNMK,VYBN,30250,15800,Full Buy,5750,1000,Semi Eco,1
de_anubis,30,14,15,Wildcard,ATK,26500,1000,Full Buy,27750,11450,Full Buy,1
de_nuke,21,5,15,Sampi-Tipsport,VISU Gaming,29900,12350,Full Buy,8200,1000,Semi Eco,1
de_inferno,9,3,5,Paqueta Gaming,W7M Academy,25850,8100,Full Buy,27350,18650,Full Buy,1
de_anubis,2,0,1,eMasters,Ocelot Esports,10800,1000,Semi Buy,15400,2300,Semi Buy,0
de_mirage,1,0,0,Entropiq,9 Pandas Esport,3600,1000,Full Eco,4200,1000,Full Eco,1
de_inferno,15,7,7,Bravado Gaming,Nixuh,32050,18150,Full Buy,13650,1000,Semi Buy,1
de_inferno,21,13,7,W7M Academy,Furious,26050,1000,Full Buy,24600,12300,Full Buy,0
de_inferno,2,0,1,HEROIC,The MongolZ,11500,3350,Semi Buy,21400,4250,Full Buy,1
de_ancient,20,10,9,PGE Turów,Illuminar Gaming,24700,1000,Full Buy,24850,14200,Full Buy,1
de_inferno,23,10,12,Snakes Den,Party Astronauts,31650,21050,Full Buy,10650,1000,Semi Buy,0
de_inferno,12,5,6,Into The Win,HEET,27350,1000,Full Buy,23100,9400,Full Buy,1
de_inferno,5,3,1,HEROIC,The MongolZ,24900,19200,Full Buy,23100,1000,Full Buy,1
de_mirage,14,8,5,ATK,joker,26200,1000,Full Buy,28050,11850,Full Buy,0
de_inferno,12,9,2,Bravado Gaming,Royalty,31150,23450,Full Buy,26150,1000,Full Buy,1
de_inferno,13,7,5,B8,KS,30450,1000,Full Buy,29150,10450,Full Buy,1
de_nuke,13,9,3,Party Astronauts,Strife,31550,13350,Full Buy,27350,1000,Full Buy,1
de_inferno,16,7,7,EX-HNRS,Websterz,16700,1000,Semi Buy,21800,20750,Full Buy,1
de_mirage,13,6,6,Red Ded Redemption,Shimmer,31900,25700,Full Buy,25650,1000,Full Buy,0
de_mirage,8,5,2,Websterz,EX-HNRS,2000,1000,Full Eco,24300,5300,Full Buy,0
de_vertigo,19,12,6,NOWEEDNOWIN,Hype E-sports,30050,20900,Full Buy,25050,1000,Full Buy,1
de_mirage,21,12,8,ATK,ZOMBLERS,30000,27400,Full Buy,21550,1000,Full Buy,0
de_inferno,10,0,9,DNMK,Nixuh,31200,5350,Full Buy,22750,15350,Full Buy,0
de_overpass,4,0,3,Limitless,Wildcard,28350,1000,Full Buy,20000,8400,Full Buy,1
de_inferno,6,1,4,YNT,Arcadia Esport,29200,13550,Full Buy,25800,21900,Full Buy,1
de_ancient,13,7,5,CPH Flames,EX-HNRS,30700,1000,Full Buy,19000,1000,Semi Buy,1
de_inferno,6,3,2,Paqueta Gaming,W7M Academy,29500,16000,Full Buy,24650,18650,Full Buy,0
de_anubis,18,10,7,Wildcard,ATK,25700,16500,Full Buy,22700,1000,Full Buy,1
de_ancient,5,1,3,XvG Miracle,DNMK,6550,1000,Semi Eco,24300,18000,Full Buy,0
de_inferno,1,0,0,G2 Esports,The MongolZ,4650,1000,Full Eco,4000,1000,Full Eco,0
de_overpass,25,12,12,ODDIK,Team Solid,29850,23550,Full Buy,18900,10100,Semi Buy,1
de_mirage,5,0,4,iNation,9 Pandas Esport,8450,1000,Semi Eco,27350,1000,Full Buy,1
de_inferno,34,17,16,Party Astronauts,ATK,31650,1000,Full Buy,27050,1000,Full Buy,0
de_inferno,21,8,12,ATK,Party Astronauts,25500,13200,Full Buy,27550,23450,Full Buy,1
de_nuke,9,1,7,BHOP Esports,paiN Gaming,29650,5450,Full Buy,26000,13300,Full Buy,0
de_mirage,21,13,7,CASE ESPORTS,ex-Corinthians,24900,1000,Full Buy,27950,20050,Full Buy,1
de_nuke,6,5,0,FORZE,Aurora_,28650,15300,Full Buy,22700,1000,Full Buy,1
de_overpass,28,14,10,Red Ded Redemption,Shimmer,28100,10750,Full Buy,25100,1000,Full Buy,1
de_inferno,17,10,6,FORZE,Aurora_,19350,2950,Semi Buy,1200,1000,Full Eco,1
de_mirage,21,6,14,Into The Win,Sangal Esports,24950,7250,Full Buy,26100,1000,Full Buy,0
de_overpass,2,1,0,Looking4Org,Apeks,18900,3500,Semi Buy,1600,1000,Full Eco,1
de_inferno,5,2,2,Bravado Gaming,Nixuh,27450,1000,Full Buy,27450,12100,Full Buy,1
de_inferno,19,7,13,Looking4Org,Copenhagen Flames,25850,19550,Full Buy,19400,4700,Semi Buy,1
de_inferno,5,0,4,NoVum,joker,29000,13550,Full Buy,26400,13800,Full Buy,1
de_mirage,29,12,15,ATK,Party Astronauts,9450,600,Semi Eco,15500,9600,Semi Buy,0
de_ancient,9,7,1,NIBBLE,VYBN,30450,22550,Full Buy,25950,1000,Full Buy,1
de_ancient,22,14,7,MIBR Academy,ex-Corinthians,7850,1000,Semi Eco,27150,7250,Full Buy,0
de_nuke,11,2,8,VYBN,Bravado Gaming,30500,1000,Full Buy,23900,16250,Full Buy,1
de_overpass,24,11,12,ex-Copenhagen Flames,LDLC,29850,8450,Full Buy,25900,4700,Full Buy,0
de_inferno,6,4,1,PGE Turów,Illuminar Gaming,30450,20250,Full Buy,8650,5200,Semi Eco,0
